Date,VZ,AT,TWX,HD,WMT,PG,XOM,CVX,C,BAC,PFE,JNJ,GE,UPS,DD,DOW,WY,SPG,MSFT,IBM,EXC,SO,NegLogReturn,VZ_R,AT_R,TWX_R,HD_R,WMT_R,PG_R,XOM_R,CVX_R,C_R,BAC_R,PFE_R,JNJ_R,GE_R,UPS_R,DD_R,DOW_R,WY_R,SPG_R,MSFT_R,IBM_R,EXC_R,SO_R
2021/10/8,53.240002,20.219032,,334.339996,139.660004,141.729996,62.18,108.050003,72.349998,44.34,42.450001,160.929993,104.720001,183.490005,,,36.259998,132.080002,294.850006,136.9216,34.486446,62.560001,-0.000722694,0.005350718,0.00516068,,0.004059722,-0.00130802,0.001804182,-0.010748312,-0.009631979,-0.00096147,-0.002160195,0.002956833,0.001105049,0.003263994,-0.004496554,,,-0.003366617,0.006300124,0,-0.004296811,0.003221688,0.000762934
2021/10/7,53.900002,20.460726,,337.480011,139.240005,142.320007,60.66,105.68,72.190002,44.119999,42.740002,161.339996,105.510002,181.600006,,,35.98,134.009995,294.850006,135.573608,34.743225,62.669998,-0.002756319,0.005046708,0.003512671,,-0.009260617,-0.005082492,-0.003462012,-0.001218807,-0.003093132,0.001381455,0.001179644,-0.00737849,-0.003866408,-0.004884416,-0.002157713,,,-0.001935577,-0.004560913,-0.002570528,0.00168114,0.003551783,0.000415607
2021/10/6,54.529999,20.626888,,330.359985,137.619995,141.190002,60.490002,104.93,72.419998,44.240002,42.02,159.910004,104.330002,180.699997,,,35.82,132.610001,293.109985,136.099426,35.02853,62.73,-0.001399145,-0.000159324,0.000635662,,-0.001158366,-0.003167273,-0.005759301,0.008038088,0.003832221,0.000659163,-0.00019639,0.003089611,-0.000897168,0.002366281,-0.002482582,,,-0.001092565,-0.004013969,-0.006493565,0.002403395,-0.006863258,-0.004663509
2021/10/5,54.509998,20.657101,,329.480011,136.619995,139.330002,61.619999,105.860001,72.529999,44.220001,42.32,159.580002,104.900002,179.669998,,,35.73,131.389999,288.76001,136.854691,34.479317,62.060001,-0.002201809,-7.97E-05,-0.00159083,,-0.003985791,-0.002838429,-0.001686489,0.000704237,-0.004702256,-0.007489051,-0.008729841,0.001024985,-0.000980844,0,-0.003032033,,,-0.000121554,0.002833371,-0.008581861,0.002902728,8.98E-05,0.002581557
2021/10/4,54.5,20.581572,,326.470001,135.729996,138.789993,61.720001,104.720001,71.290001,43.34,42.419998,159.220001,104.900002,178.419998,,,35.720001,132.25,283.109985,137.772461,34.486446,62.43,0.001466222,-0.001596681,-0.001436745,,0.004486354,0.004203213,0.002465046,-0.005594746,-0.001620422,-0.000670637,-0.002613192,0.005190245,0.003396233,0.003792261,0.007409182,,,0.000607478,0.002912869,0.009092914,-0.00238729,-0.005059392,-0.004756373
2021/10/1,54.299999,20.513596,,329.859985,137.050003,139.580002,60.93,104.330002,71.18,43.080002,42.93,160.470001,105.82,181.490005,,,35.77,133.139999,289.100006,137.017212,34.087021,61.75,-0.004013308,-0.00232566,-0.00240518,,-0.002111657,0.007321426,0.000683981,-0.015306158,-0.012157177,-0.00614462,-0.00639801,0.000808534,0.002778671,-0.011604062,0.001457247,,,-0.002435075,-0.010465427,-0.010922194,-0.013510777,0.004969606,0.001544541
2021/9/30,54.009998,20.400303,,328.26001,139.380005,139.800003,58.82,101.449997,70.18,42.450001,43.009998,161.5,103.029999,182.100006,,,35.57,129.970001,281.920013,132.820267,34.479317,61.970001,0.006534199,0.00296505,0.006225959,,0.011321695,0.003290351,0.00684234,0.007756779,0.007974399,0.008274855,0.006297167,0.005219235,0.006724291,0.013487846,0.006250991,,,0.01215986,0.012775273,0.003192433,0.00078082,0.002597631,0.004670239
2021/9/29,54.380001,20.694864,,336.929993,140.440002,142.020004,59.880001,103.330002,71.529999,43.07,43.529999,164.020004,106.279999,184.740005,,,36.580002,133.850006,284,133.05928,34.686165,62.639999,-0.001225828,-0.001760556,-0.002543461,,-0.004053356,0.000185497,-0.004395102,0.000289991,0.000126067,-0.000972504,0.000906564,-0.004916384,-0.003215747,-0.002253297,0.004722903,,,-0.000356355,-0.000454483,-0.000734657,-0.005368938,-0.003857247,-0.004880548
2021/9/28,54.16,20.574018,,333.799988,140.5,140.589996,59.919998,103.360001,71.370003,43.16,43.040001,162.809998,105.730003,186.759995,,,36.549999,133.710007,283.519989,131.424469,34.379459,61.939999,0.00405145,0.002478728,0.002543461,,0.009789926,0.005375951,0.003292831,-0.004517104,-0.001641788,0.005382254,0.001005059,0.005315287,0.000959237,-0.001563713,0.000185996,,,0.006486517,0.001426746,0.016014716,0.003429952,0.006172998,0.003491693
2021/9/27,54.470001,20.694864,,341.410004,142.25,141.660004,59.299999,102.970001,72.260002,43.259998,43.57,163.169998,105.349998,186.839996,,,37.099998,134.149994,294.170013,132.466537,34.871613,62.439999,-0.001436932,-0.000798058,-0.00430078,,-0.005015347,0.002799744,0.005755956,-0.012707608,-0.010112745,-0.006539986,-0.011391974,0.003672483,0.003155827,-0.006437166,0.002734208,,,0.00105228,-0.000972263,0.007580871,-0.003366777,0.003097978,0.004979234
2021/9/24,54.369999,20.490936,,337.48999,143.169998,143.550003,57.59,100.599998,71.18,42.139999,43.939999,164.360001,103.800003,188.020004,,,37.189999,133.850006,299.350006,131.443588,35.121254,63.16,-0.0002747,0.000399196,0.000959451,,-0.002037958,-0.001215047,0.001931942,-0.003863099,-0.002337482,-0.001834293,-0.004662636,0.002463949,0.001319163,-0.003528836,-0.002850452,,,0.000816661,0.004101226,0.000304548,-0.0024073,0.003601241,0.00164715
2021/9/23,54.419998,20.536255,,335.910004,142.770004,144.190002,57.080002,100.059998,70.879997,41.689999,44.189999,164.860001,102.959999,186.789993,,,37.259998,135.119995,299.559998,130.71701,35.413696,63.400002,-0.006146611,-0.002882472,-0.00288463,,2.58E-05,-0.000243428,-0.00178069,-0.01446624,-0.010632724,-0.016484685,-0.016454527,-0.002365102,-0.002456878,-0.019055967,-0.003478179,,,-0.010022148,-0.004783157,-0.001423124,-0.006721954,-0.002368204,0.001436131
2021/9/22,54.060001,20.400303,,335.929993,142.690002,143.600006,55.209999,97.639999,68.239998,40.139999,43.950001,163.929993,98.540001,185.300003,,,36.41,133.639999,298.579987,128.709366,35.221111,63.610001,-0.004647245,-0.00024109,-0.000804731,,-0.002216345,0.001003242,-0.001484473,-0.012528978,-0.01259044,-0.008353284,-0.011067498,-0.000296578,0.001586675,-0.007647484,0.010260571,,,-0.013938396,-0.01072547,-0.005533233,-0.005388177,-0.003177766,0.001363349
2021/9/21,54.029999,20.362537,,334.220001,143.020004,143.110001,53.639999,94.849998,66.940002,39.130001,43.919998,164.529999,96.82,189.729996,,,35.259998,130.380005,294.799988,127.122368,34.964336,63.810001,0.001565546,0.001844814,0.004008659,,-0.003929007,-0.000851078,-0.000668152,0.000404635,-0.000320626,0.002329363,-0.000222032,0.002759968,-0.00190469,0.013208969,-0.000778956,,,0.005872289,-0.002874144,-0.000737217,0.004354691,0.006070456,0.001019697
2021/9/20,54.259998,20.551359,,331.209991,142.740005,142.889999,53.689999,94.779999,67.300003,39.110001,44.200001,163.809998,99.809998,189.389999,,,35.740002,129.520004,294.299988,128.403442,35.45649,63.959999,0.00548905,0.000160058,0.005077673,,0.005809117,0.006012842,0.004384856,0.011730862,0.008979169,0.016834711,0.015167196,-0.003056708,0.002485018,0.00286236,0.001465124,,,0.005193912,0.005828649,0.008142768,0.002964722,0.001308511,0.001220501
2021/9/17,54.279999,20.793051,,335.670013,144.729996,144.339996,55.16,96.760002,69.959999,40.5,43.889999,164.75,100.470001,190.029999,,,36.169998,131.270004,299.869995,129.28299,35.56348,64.139999,0.002720751,0.001198503,0.001102869,,0.000930551,0.000899294,-0.000692568,0.005165575,0.002506232,0.000248245,-0.000536487,0.005701568,0.001237197,0.003744476,0.006667633,,,-0.005801949,0.004607224,0.007679977,0.003836792,0.002778378,0.008315947
2021/9/16,54.43,20.845921,,336.390015,145.029999,144.110001,55.82,97.32,70,40.450001,44.470001,165.220001,101.339996,192.970001,,,35.689999,132.669998,305.220001,130.430206,35.791725,65.379997,0.000480175,0.001115619,-0.000472303,,-0.003916588,-0.001439739,0.003033134,0.004643234,0.004086245,0.002782939,-0.003341179,0.002919955,0.000525391,0.003500018,0.000854391,,,-0.007982426,-0.005004448,-0.000569521,0.002444257,0.005760316,0.00416485
2021/9/15,54.57,20.823263,,333.369995,144.550003,145.119995,56.419998,98.239998,70.449997,40.139999,44.77,165.419998,102.160004,193.350006,,,35.040001,131.149994,304.820007,131.166351,36.269615,66.010002,-0.005351575,-0.001275228,-0.003797137,,-0.000325807,-0.000751765,0.000926728,-0.014399519,-0.009113286,-0.010418814,-0.003258028,-0.000582434,-0.001630796,-0.007633723,-0.005288097,,,-0.011937109,-0.005297342,-0.007226314,-0.003113244,-0.00403279,-0.000263255
2021/9/14,54.41,20.641994,,333.119995,144.300003,145.429993,54.580002,96.199997,68.779999,39.84,44.709999,164.800003,100.379997,191.009995,,,34.09,129.559998,299.790009,130.229446,35.93438,65.970001,0.005001106,0.001672962,0.003008787,,0.00302711,0.002281327,0.000745929,0.006240968,0.007918054,0.01085012,0.011828498,-0.001264577,0.002627319,0.017302839,0.007617824,,,0.005821038,0.005197991,-0.004075343,0.006110012,0.00154889,0.00236352
2021/9/13,54.619999,20.785498,,335.450012,145.059998,145.679993,55.369999,97.970001,70.519997,40.939999,44.580002,165.800003,104.459999,194.389999,,,34.549999,131.119995,296.98999,132.07457,36.062767,66.330002,-0.003390635,-0.003112083,-0.005398944,,-0.004555123,0.002477854,-0.00464551,-0.011041635,-0.008505322,-0.005890282,-0.007166198,0.009729509,0.003053916,-0.010349846,-0.002531954,,,0.002006562,-0.010798373,-0.001875814,-0.00356693,-0.005619491,-0.000786429
2021/9/10,54.23,20.528702,,331.950012,145.889999,144.130005,53.98,96.07,69.57,40.27,45.59,166.970001,102,193.259995,,,34.709999,127.900002,295.709991,130.994263,35.599144,66.209999,0.002405273,0.001678504,0.003817979,,-0.00023559,0.001574875,-0.000422055,0.000884101,-0.000316558,0.005520629,0.007060115,0.004171373,0.002851768,0.00545811,-0.009657193,,,0.001997334,0.009205617,0.002255865,0.002276124,0.002775604,0.006316418
2021/9/9,54.439999,20.70997,,331.769989,146.419998,143.990005,54.09,96,70.459999,40.93,46.029999,168.070007,103.290001,189.009995,,,34.869999,130.639999,297.25,131.682602,35.827389,67.18,0.002883498,0.003733335,0.002841618,,-0.000248788,0.003073854,0.001835964,-0.000321291,0.001760743,-0.002596489,-0.001594534,0.004505355,0.009785643,-0.002995578,0.012591124,,,0.005937459,0.004958131,0.004303278,0.002922429,0.001122535,0.000839578
2021/9/8,54.91,20.845921,,331.579987,147.460007,144.600006,54.049999,96.389999,70.040001,40.779999,46.509998,171.899994,102.580002,194.570007,,,35.349998,132.139999,300.209991,132.571701,35.920113,67.309998,0.001206006,-0.000712413,-0.002841618,,-0.003458404,-0.000559952,-0.003286162,0.003999057,0.003008302,0.004809779,0.005713102,0.002235294,0.001059842,0.002995578,0.00220413,,,0.00947858,0.007946231,-4.34E-05,-0.001914653,-0.007392811,-0.007287183
2021/9/7,54.82,20.70997,,328.950012,147.270004,143.509995,54.549999,97.059998,70.82,41.32,46.75,172.320007,103.290001,195.559998,,,36.130001,134.580002,300.179993,131.988525,35.313835,66.190002,0.0034205,0.004805847,0.002211759,,0.001831253,0.005800041,0.001631122,0.002540205,0.001919783,0.002141031,-0.002847162,0.000835271,0.006801584,0.00609575,0.003935091,,,0.00608748,0.003759308,0.001386725,0.004755329,0.002710825,0.000524557
2021/9/3,55.43,20.81571,,330.339996,149.25,144.050003,54.869999,97.489998,71.169998,41.049999,46.84,175.039993,104.75,197.339996,,,36.639999,135.75,301.140015,133.441681,35.53495,66.269997,0.000735077,-0.001098281,0.001258826,,-0.003431723,-0.002012455,-0.000301611,0.001658995,0.000978947,0.002009088,-0.000317495,0,-0.000273009,0.006215788,0.001866627,,,-0.000711728,0.002138201,1.44E-05,0.001335852,0.002434006,0.003784448
2021/9/2,55.290001,20.876133,,327.73999,148.559998,143.949997,55.080002,97.709999,71.5,41.02,46.84,174.929993,106.260002,198.190002,,,36.580002,136.419998,301.149994,133.852768,35.734665,66.849998,-0.003685086,-0.002757951,-0.007128807,,-0.005467223,-0.002286226,-0.000331998,-0.010453911,-0.008981697,-0.001155618,0.001796125,-0.007481562,-0.002964449,-0.010758598,-0.003940272,,,-0.003097885,-0.001946296,0.000979526,-0.002207925,-0.004356032,-0.002410368
2021/9/1,54.939999,20.536255,,323.640015,147.779999,143.839996,53.77,95.709999,71.309998,41.189999,46.040001,173.740005,103.660004,196.399994,,,36.32,135.809998,301.829987,133.173996,35.378033,66.480003,0.000689347,0.000474042,0.003658221,,0.003395106,0.000939417,-0.004400175,0.006015811,0.004783416,0.003638889,0.005864698,0.000282888,-0.001527488,0.007270609,-0.001706004,,,-0.003843339,-0.004370946,7.20E-05,0.003230353,-0.005108398,-0.004927378
2021/8/31,55,20.70997,,326.179993,148.100006,142.389999,54.52,96.769997,71.910004,41.75,46.07,173.130005,105.410004,195.630005,,,36,134.449997,301.880005,134.168259,34.964336,65.730003,0.000925581,-0.001819949,-0.003019819,,0.001223233,-0.00117459,0.001643885,0.00506841,0.007210229,-0.001451921,-0.000937214,0.006456272,0.001327465,-0.000907366,-0.003611362,,,0.003245055,-0.0033724,0.002453108,-0.004260423,0.002032924,0.000132105
2021/8/30,54.77,20.566465,,327.100006,147.699997,142.929993,55.16,98.389999,71.669998,41.66,46.759998,173.660004,105.190002,194.009995,,,36.27,133.410004,303.589996,132.858505,35.128387,65.75,-0.000154762,0,-0.001597854,,-0.004967389,-0.003483565,-0.00188796,0.004776387,0.001102103,0.007925959,0.008567486,-0.001488586,-0.001829483,0.00369997,-0.001592244,,,-0.003848649,0.000910533,-0.005571731,0.001372886,-0.001413219,0.001582358
2021/8/27,54.77,20.490936,,323.380005,146.520004,142.309998,55.77,98.639999,72.989998,42.490002,46.599998,172.929993,106.089996,193.300003,,,35.950001,133.690002,299.720001,133.27916,35.014263,65.989998,-0.00295777,-0.001350114,-0.001764458,,-0.002559189,0.002453236,0.000335563,-0.008333938,-0.006297438,-0.003284898,-0.004624034,0.007209168,0.000928246,-0.011237918,-0.00211709,,,-0.009156231,-0.008695069,-0.000913838,-0.001967046,-0.002751215,0.000986069
2021/8/26,54.599998,20.407854,,321.480011,147.350006,142.419998,54.709999,97.220001,72.440002,42.040001,47.380001,173.300003,103.379997,192.360001,,,35.200001,131.039993,299.089996,132.676865,34.793152,66.139999,0.002228563,0.002616972,0.006540512,,0.003230163,0.004719526,0.00076168,0.005913151,0.005724707,0.004413952,0.001134882,0.001189947,0.002324356,0.005510154,0.001149899,,,0.000739608,0.004943082,0.004219451,0.003366628,0.000978262,-0.001776501
2021/8/25,54.93,20.717524,,323.880005,148.960007,142.669998,55.459999,98.510002,73.18,42.150002,47.509998,174.229996,104.699997,192.869995,,,35.259998,132.539993,302.01001,133.709366,34.871613,65.870003,-0.001126642,0.00063203,0.000316505,,0.001365566,-0.000175004,0.001549682,-0.000783768,-0.002963902,-0.006818695,-0.006958852,0.007880861,0.002881899,-0.005972505,0.000899786,,,-0.004954888,6.55E-05,0.000876282,-6.21E-05,0.000177596,-0.000924031
2021/8/24,55.009998,20.732628,,324.899994,148.899994,143.179993,55.360001,97.839996,72.040001,41.48,48.380001,175.389999,103.269997,193.270004,,,34.860001,132.559998,302.619995,133.690247,34.885876,65.730003,-5.33E-05,0.003224877,0.001106079,,0.003779733,0.004497503,0.003534469,-0.003544646,-0.004955225,-0.00698874,-0.006009268,0.013695693,0.005462591,-0.009781804,-0.000607147,,,-0.004130829,-0.010276863,0.002903554,-0.000683791,0.001329893,0.00616679
2021/8/23,55.419998,20.785498,,327.73999,150.449997,144.350006,54.91,96.730003,70.889999,40.91,49.93,177.610001,100.970001,193,,,34.529999,129.460007,304.649994,133.479919,34.992867,66.669998,-0.002207581,0.000782952,0.00078835,,0.001983144,0.002877086,0.002220662,-0.017511302,-0.011049495,-0.003938642,-0.005770741,-0.010654278,0.004451849,-0.003975255,0.000539731,,,-0.004678704,-0.002320917,-0.00041362,-0.001589258,0.002647619,0.004213665
2021/8/20,55.52,20.823263,,329.23999,151.449997,145.089996,52.740002,94.300003,70.25,40.369999,48.720001,179.440002,100.050003,193.240005,,,34.16,128.770004,304.359985,132.992355,35.206848,67.32,-0.002832594,-0.001174942,-0.000630566,,-0.008444543,-0.003859641,-0.000299404,-8.24E-05,-4.61E-05,-0.002542123,-0.001940743,0.000712525,-0.00211075,-0.002743356,0.001838983,,,-0.003190072,-0.001046768,-0.010967573,-0.003416337,-0.005044345,-0.006106879
2021/8/19,55.369999,20.793051,,322.899994,150.110001,144.990005,52.73,94.290001,69.839996,40.189999,48.799999,178.570007,99.419998,194.059998,,,33.91,128.460007,296.769989,131.950287,34.800285,66.379997,0.001339479,0.000783658,0.004706972,,-0.001819539,-0.002931967,-0.005091865,0.013461279,0.01096082,0.00788756,0.006435721,0.004515198,-0.003369303,0.00860705,0.001652937,,,-0.001411102,-0.001557972,-0.008930116,0.004538767,-0.005103611,-0.002427483
2021/8/18,55.470001,21.019636,,321.549988,149.100006,143.300003,54.389999,96.699997,71.120003,40.790001,49.310001,177.190002,101.410004,194.800003,,,33.799999,128,290.730011,133.336517,34.393723,66.010002,0.004604379,0.005523561,0.005581884,,-0.001081833,0.004635583,0.004762253,0.009243194,0.017732386,0.003042569,0.003182425,0.009667813,0.005552652,0.000898404,0.006549483,,,0.001026727,0.000373065,0.003496299,0.009090179,0.001259082,0.00288522
2021/8/17,56.18,21.29154,,320.75,150.699997,144.880005,55.560001,100.730003,71.620003,41.09,50.419998,179.470001,101.620003,197.759995,,,33.880001,128.110001,293.079987,136.156784,34.49358,66.449997,0.002863638,-0.001548841,0.000154035,,0.018942942,0.000144077,-0.000720042,0.002960209,0.000818386,0.002900918,0.002108752,-0.013205161,-0.003962425,0.007331269,-0.00151791,,,0.010135674,0.009588796,0.002246588,0.003553211,0.001971197,-0.000457737
2021/8/16,55.98,21.299093,,335.049988,150.75,144.639999,55.939999,100.919998,72.099998,41.290001,48.91,177.839996,103.349998,197.070007,,,34.68,130.970001,294.600006,137.27533,34.650497,66.379997,-0.000442448,-0.000854231,-0.000154035,,-0.004861945,-0.00352899,-0.003013017,0.00639644,0.004452589,0.006041537,0.003561528,-0.003835052,-0.003900314,0.006547801,-0.006863586,,,0.001749678,0.008862111,-0.002587514,-0.001241833,-0.002061028,-0.005597067
2021/8/13,55.869999,21.29154,,331.320007,149.529999,143.639999,56.77,101.959999,73.110001,41.630001,48.48,176.25,104.919998,193.979996,,,34.82,133.669998,292.850006,136.883362,34.486446,65.529999,-0.001428837,-0.00179155,-0.002626949,,0.003524796,-0.001367219,-0.002091243,0.004414513,0.002886817,0.006017193,0.005391178,-0.011252704,-0.002595031,0.006572872,-0.000761874,,,0.002487375,0.000584453,-0.004531873,-0.000333786,-0.002883875,0.0012574
2021/8/12,55.639999,21.163141,,334.019989,149.059998,142.949997,57.349998,102.639999,74.129997,42.150002,47.240002,175.199997,106.519997,193.639999,,,35.02,133.850006,289.809998,136.778198,34.258202,65.720001,-0.000726122,-0.000546717,0.002164557,,0.003857443,0.002759086,-0.001003734,0.007507438,0.000887648,0.000994849,-0.002065624,-0.008635117,-0.003484315,-0.001961422,-0.002790018,,,0.00382752,-0.001104615,-0.004307117,-0.002862787,0.001534472,-0.000595177
2021/8/11,55.57,21.268883,,337,150.009995,142.619995,58.349998,102.849998,74.300003,41.950001,46.310001,173.800003,106.040001,192.399994,,,35.330002,133.509995,286.950012,135.879547,34.379459,65.629997,-0.002499731,-0.000703944,-0.00108095,,-0.007172556,-0.003867665,-0.001067073,-0.001267129,-0.003263618,-0.007784954,-0.005417042,0.017282127,-7.50E-05,0.000163796,-0.004059371,,,-0.00894205,-0.004578084,-0.000772579,-0.002297807,-0.005713911,-0.002788191
